Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5
6.100474000,0,0,1,1,0,0
6.100474083,0,0,1,1,1,0
6.100474458,0,0,1,1,1,1
6.798986250,1,0,1,1,1,1
6.798987708,1,1,1,1,1,1
6.982587000,0,0,0,1,1,1
6.982589875,0,0,1,1,1,1
6.982590167,0,0,0,0,0,1
6.982590208,0,0,0,0,0,0
6.982590292,0,0,0,0,0,1
6.982590333,0,0,0,0,0,0
6.982590417,0,0,0,0,0,1
6.982590458,0,0,0,0,0,0
6.982590542,0,0,0,0,0,1
6.982590583,0,0,0,0,0,0
6.982590667,0,0,0,0,0,1
6.982590708,0,0,0,0,0,0
6.982590792,0,0,1,0,0,1
6.982590833,0,0,1,0,0,0
6.982590917,0,0,1,0,0,1
6.982590958,0,0,1,0,0,0
6.982591042,0,0,1,0,0,1
6.982591083,0,0,1,0,0,0
6.982591167,0,0,1,0,0,1
6.982591208,0,0,1,0,0,0
6.982591292,0,0,1,0,0,1
6.982591333,0,0,1,0,0,0
6.982592250,0,0,1,1,0,0
6.982592292,0,0,1,1,1,0
6.982592708,0,0,1,1,1,1
7.556824875,1,0,1,1,1,1
7.556826333,1,1,1,1,1,1
7.705838667,1,0,0,1,1,1
7.705838708,0,0,0,1,1,1
7.705841625,0,0,1,1,1,1
7.705841875,0,0,0,0,0,1
7.705841958,0,0,0,0,0,0
7.705842000,0,0,0,0,0,1
7.705842042,0,0,0,0,0,0
7.705842125,0,0,0,0,0,1
7.705842167,0,0,0,0,0,0
7.705842250,0,0,0,0,0,1
7.705842292,0,0,0,0,0,0
7.705842375,0,0,0,0,0,1
7.705842417,0,0,0,0,0,0
7.705842500,0,0,1,0,0,1
7.705842542,0,0,1,0,0,0
7.705842625,0,0,1,0,0,1
7.705842667,0,0,1,0,0,0
7.705842750,0,0,1,0,0,1
7.705842792,0,0,1,0,0,0
7.705842875,0,0,1,0,0,1
7.705842917,0,0,1,0,0,0
7.705843000,0,0,1,0,0,1
7.705843042,0,0,1,0,0,0
7.705843958,0,0,1,1,0,0
7.705844000,0,0,1,1,1,0
7.705844417,0,0,1,1,1,1
8.358327833,1,0,1,1,1,1
8.358329292,1,1,1,1,1,1
8.509493458,0,0,0,1,1,1
8.509496375,0,0,1,1,1,1
8.509496625,0,0,0,0,0,1
8.509496667,0,0,0,0,0,0
8.509496708,0,0,0,0,0,1
8.509496792,0,0,0,0,0,0
8.509496833,0,0,0,0,0,1
8.509496917,0,0,0,0,0,0
8.509496958,0,0,0,0,0,1
8.509497042,0,0,0,0,0,0
8.509497083,0,0,0,0,0,1
8.509497167,0,0,0,0,0,0
8.509497208,0,0,0,0,0,1
8.509497250,0,0,1,0,0,1
8.509497292,0,0,1,0,0,0
8.509497333,0,0,1,0,0,1
8.509497417,0,0,1,0,0,0
8.509497458,0,0,1,0,0,1
8.509497542,0,0,1,0,0,0
8.509497583,0,0,1,0,0,1
8.509497667,0,0,1,0,0,0
8.509497708,0,0,1,0,0,1
8.509497792,0,0,1,0,0,0
8.509497833,0,0,1,0,0,1
8.509497875,0,0,1,0,0,0
8.509498708,0,0,1,1,0,0
8.509498750,0,0,1,1,1,0
8.509499167,0,0,1,1,1,1
9.155240000,1,0,1,1,1,1
9.155241500,1,1,1,1,1,1
9.320760750,0,0,0,1,1,1
9.320763667,0,0,1,1,1,1
9.320763958,0,0,0,0,0,1
9.320764042,0,0,0,0,0,0
9.320764083,0,0,0,0,0,1
9.320764167,0,0,0,0,0,0
9.320764208,0,0,0,0,0,1
9.320764292,0,0,0,0,0,0
9.320764333,0,0,0,0,0,1
9.320764417,0,0,0,0,0,0
9.320764458,0,0,0,0,0,1
9.320764542,0,0,0,0,0,0
9.320764583,0,0,1,0,0,1
9.320764667,0,0,1,0,0,0
9.320764708,0,0,1,0,0,1
9.320764792,0,0,1,0,0,0
9.320764833,0,0,1,0,0,1
9.320764917,0,0,1,0,0,0
9.320764958,0,0,1,0,0,1
9.320765042,0,0,1,0,0,0
9.320765083,0,0,1,0,0,1
9.320765167,0,0,1,0,0,0
9.320766042,0,0,1,1,0,0
9.320766083,0,0,1,1,1,0
9.320766500,0,0,1,1,1,1
10.026666667,0,0,1,1,1,1
