Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5
0.478635750,0,0,1,1,1,1
0.478664792,0,0,1,0,0,0
0.478834000,0,0,1,1,1,1
0.478863000,0,0,1,0,0,0
0.479032208,0,0,1,1,1,1
0.479061250,0,0,1,0,0,0
0.479230417,0,0,1,1,1,1
0.479259458,0,0,1,0,0,0
0.479428625,0,0,1,1,1,1
0.479457667,0,0,1,0,0,0
0.479626875,0,0,1,0,1,0
0.479626917,0,0,1,1,1,1
0.479655917,0,0,1,0,0,0
0.479825125,0,0,1,1,1,1
0.479854167,0,0,1,0,0,0
0.480023375,0,0,1,1,1,1
0.480052417,0,0,1,0,0,0
0.480221625,0,0,1,1,1,1
0.480250667,0,0,1,0,0,0
0.480419875,0,0,1,1,1,1
0.480448917,0,0,1,0,0,0
0.480618167,0,0,1,1,1,1
0.480647208,0,0,1,0,0,0
0.480816417,0,0,1,1,1,1
0.480845458,0,0,1,0,0,0
0.481014667,0,0,1,1,1,1
0.481043708,0,0,1,0,0,0
0.481212917,0,0,1,1,1,1
0.481241958,0,0,1,0,0,0
0.481411167,0,0,1,1,1,1
0.481440208,0,0,1,0,0,0
0.481609458,0,0,1,1,1,1
0.481638500,0,0,1,0,0,0
0.481807708,0,0,1,1,1,1
0.481836750,0,0,1,0,0,0
0.482005958,0,0,1,1,1,1
0.482035000,0,0,1,0,0,0
0.482204250,0,0,1,1,1,1
0.482233292,0,0,1,0,0,0
0.482402542,0,0,1,1,1,1
0.482431583,0,0,1,0,0,0
0.482600833,0,0,1,1,1,1
0.482629875,0,0,1,0,0,0
0.482799125,0,0,1,1,1,1
0.482828167,0,0,1,0,0,0
0.482997417,0,0,1,1,1,1
0.483026458,0,0,1,0,0,0
0.483195667,0,0,1,1,1,1
0.483224667,0,0,1,0,0,0
0.483393875,0,0,1,1,1,1
0.483422917,0,0,1,0,0,0
0.483592167,0,0,1,1,1,1
0.483621208,0,0,1,0,0,0
0.483790417,0,0,1,1,1,1
0.483819458,0,0,1,0,0,0
0.483988708,0,0,1,1,1,1
0.484017750,0,0,1,0,0,0
0.484186958,0,0,1,1,1,1
0.484216000,0,0,1,0,0,0
0.484385250,0,0,1,1,1,1
0.484414292,0,0,1,0,0,0
0.484583500,0,0,1,1,1,1
0.484612542,0,0,1,0,0,0
0.484781792,0,0,1,1,1,1
0.484810833,0,0,1,0,0,0
0.484980042,0,0,1,1,1,1
0.485009083,0,0,1,0,0,0
0.485178250,0,0,1,1,1,1
0.485207292,0,0,1,0,0,0
0.485376500,0,0,1,1,1,1
0.485405542,0,0,1,0,0,0
0.485574750,0,0,1,1,1,1
0.485603792,0,0,1,0,0,0
0.485773000,0,0,1,1,1,1
0.485802042,0,0,1,0,0,0
0.485971250,0,0,1,1,1,1
0.486000292,0,0,1,0,0,0
0.486169542,0,0,1,1,1,1
0.486198583,0,0,1,0,0,0
0.486367750,0,0,1,1,1,1
0.486396792,0,0,1,0,0,0
